ID_Appels,Date,Province,Municipalite-arrondissement,Region,Age,Genre,Mode de communication,Langue
96964671,2022-01-10,QC,Ville-Marie,Montréal,47,Femme,Clavardage,Français
96994387,2022-01-10,QC,Le Plateau-Mont-Royal,Montréal,31,Femme,Clavardage,Français
96969948,2022-01-10,QC,Ahuntsic-Cartierville,Montréal,37,Homme,Appels,Français
96974357,2022-01-10,QC,Verdun,Montréal,63,Homme,Appels,Français
96965933,2022-01-10,QC,Montréal-Est,Montréal,,Jai oublié de demander/Non disponible,Courriels,Français
96991290,2022-01-10,QC,Lachine,Montréal,53,Famille/Couple/Groupes,Appels,Français
96966693,2022-01-10,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,50,Homme,Appels,Anglais
96988996,2022-01-10,QC,LaSalle,Montréal,59,Femme,Appels,Anglais
96989007,2022-01-10,QC,LaSalle,Montréal,59,Femme,Appels,Anglais
97032012,2022-01-11,QC,Montréal-Nord,Montréal,,Femme,Appels,Français
97035798,2022-01-11,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,,Femme,Appels,Français
97037599,2022-01-11,QC,Dollard-Des Ormeaux,Montréal,62,Femme,Appels,Français
97035280,2022-01-11,QC,LaSalle,Montréal,56,Femme,Appels,Français
97024907,2022-01-11,QC,Le Sud-Ouest,Montréal,41,Femme,Appels,Français
97039206,2022-01-11,QC,Ville-Marie,Montréal,37,Femme,Appels,Français
97015853,2022-01-11,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,51,Femme,Appels,Français
97038577,2022-01-11,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,40,Femme,Appels,Français
97029924,2022-01-11,QC,Mercier—Hochelaga-Maisonneuve,Montréal,39,Femme,Appels,Français
97028578,2022-01-11,QC,Montréal-Nord,Montréal,60,Femme,Appels,Français
97042626,2022-01-11,QC,Montréal-Nord,Montréal,37,Femme,Appels,Français
97029540,2022-01-11,QC,Ahuntsic-Cartierville,Montréal,35,Femme,Clavardage,Français
97022110,2022-01-11,QC,Rosemont—La Petite-Patrie,Montréal,34,Homme,Appels,Français
97014438,2022-01-11,QC,Le Plateau-Mont-Royal,Montréal,52,Homme,Appels,Français
97041221,2022-01-11,QC,Ahuntsic-Cartierville,Montréal,14,Famille/Couple/Groupes,Appels,Français
97022307,2022-01-11,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,51,Homme,Appels,Anglais
97024846,2022-01-11,QC,Saint-Laurent,Montréal,37,Homme,Appels,Anglais
97026076,2022-01-11,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,24,Homme,Appels,Anglais
97040837,2022-01-11,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,41,Homme,Appels,Anglais
97021327,2022-01-11,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,60,Femme,Appels,Anglais
97027566,2022-01-11,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,85,Femme,Appels,Anglais
97029066,2022-01-11,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,39,Femme,Appels,Anglais
97066133,2022-01-12,QC,Saint-Laurent,Montréal,40,Femme,Appels,Français
97082605,2022-01-12,QC,Saint-Léonard,Montréal,25,Femme,Appels,Français
97063679,2022-01-12,QC,Ville-Marie,Montréal,43,Femme,Appels,Français
97067930,2022-01-12,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,48,Femme,Appels,Français
97081872,2022-01-12,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,32,Femme,Appels,Français
97068814,2022-01-12,QC,Mercier—Hochelaga-Maisonneuve,Montréal,40,Femme,Appels,Français
97075540,2022-01-12,QC,Mercier—Hochelaga-Maisonneuve,Montréal,55,Femme,Appels,Français
97077130,2022-01-12,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,32,Femme,Clavardage,Français
97074161,2022-01-12,QC,Montréal-Nord,Montréal,,Homme,Appels,Français
97084133,2022-01-12,QC,Ahuntsic-Cartierville,Montréal,,Famille/Couple/Groupes,Appels,Français
97073409,2022-01-12,QC,Rosemont—La Petite-Patrie,Montréal,,Jai oublié de demander/Non disponible,Clavardage,Français
97061700,2022-01-12,QC,Rosemont—La Petite-Patrie,Montréal,92,Famille/Couple/Groupes,Appels,Français
97082323,2022-01-12,QC,LaSalle,Montréal,13,Famille/Couple/Groupes,Appels,Français
97079398,2022-01-12,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,,Famille/Couple/Groupes,Appels,Anglais
97062093,2022-01-12,QC,L'Île-Bizard—Sainte-Geneviève,Montréal,41,Homme,Clavardage,Anglais
97081306,2022-01-12,QC,Rosemont—La Petite-Patrie,Montréal,40,Homme,Clavardage,Anglais
97062360,2022-01-12,QC,Lachine,Montréal,45,Homme,Appels,Anglais
97080494,2022-01-12,QC,Ahuntsic-Cartierville,Montréal,49,Homme,Appels,Anglais
97064529,2022-01-12,QC,Beaconsfield,Montréal,36,Femme,Appels,Anglais
97071755,2022-01-12,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,53,Femme,Appels,Anglais
97115067,2022-01-13,QC,Ville-Marie,Montréal,19,Femme,Appels,Français
97127690,2022-01-13,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,31,Femme,Appels,Français
97106475,2022-01-13,QC,Ahuntsic-Cartierville,Montréal,55,Femme,Appels,Français
97115229,2022-01-13,QC,Ahuntsic-Cartierville,Montréal,56,Femme,Appels,Français
97116561,2022-01-13,QC,Ahuntsic-Cartierville,Montréal,26,Femme,Appels,Français
97127457,2022-01-13,QC,Rosemont—La Petite-Patrie,Montréal,58,Femme,Appels,Français
97130854,2022-01-13,QC,Rosemont—La Petite-Patrie,Montréal,78,Femme,Appels,Français
97110076,2022-01-13,QC,Montréal-Nord,Montréal,31,Femme,Appels,Français
97113799,2022-01-13,QC,Montréal-Nord,Montréal,19,Femme,Clavardage,Français
97123035,2022-01-13,QC,Ville-Marie,Montréal,90,Homme,Appels,Français
97110938,2022-01-13,QC,Verdun,Montréal,,Famille/Couple/Groupes,Appels,Français
97116769,2022-01-13,QC,Mercier—Hochelaga-Maisonneuve,Montréal,40,Homme,Appels,Anglais
97129528,2022-01-13,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,47,Homme,Appels,Anglais
97120314,2022-01-13,QC,LaSalle,Montréal,22,Femme,Appels,Anglais
97164639,2022-01-14,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,,Femme,Appels,Français
97171898,2022-01-14,QC,Le Plateau-Mont-Royal,Montréal,,Femme,Appels,Français
97162445,2022-01-14,QC,Westmount,Montréal,20,Femme,Appels,Français
97161272,2022-01-14,QC,Le Plateau-Mont-Royal,Montréal,36,Femme,Appels,Français
97162353,2022-01-14,QC,Saint-Laurent,Montréal,40,Femme,Appels,Français
97156216,2022-01-14,QC,Saint-Léonard,Montréal,56,Femme,Appels,Français
97158483,2022-01-14,QC,Ahuntsic-Cartierville,Montréal,55,Femme,Appels,Français
97164126,2022-01-14,QC,Ahuntsic-Cartierville,Montréal,28,Femme,Appels,Français
97163833,2022-01-14,QC,Rosemont—La Petite-Patrie,Montréal,37,Femme,Appels,Français
97166127,2022-01-14,QC,Rosemont—La Petite-Patrie,Montréal,37,Femme,Appels,Français
97153574,2022-01-14,QC,Mercier—Hochelaga-Maisonneuve,Montréal,53,Femme,Appels,Français
97154020,2022-01-14,QC,Mercier—Hochelaga-Maisonneuve,Montréal,71,Femme,Appels,Français
97161284,2022-01-14,QC,Mercier—Hochelaga-Maisonneuve,Montréal,56,Homme,Appels,Français
97160180,2022-01-14,QC,Montréal-Nord,Montréal,44,Homme,Appels,Français
97151653,2022-01-14,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,39,Homme,Appels,Français
97167032,2022-01-14,QC,Ahuntsic-Cartierville,Montréal,40,Homme,Appels,Français
97167038,2022-01-14,QC,Ahuntsic-Cartierville,Montréal,40,Homme,Appels,Français
97159013,2022-01-14,QC,Ville-Marie,Montréal,71,Homme,Appels,Français
97173865,2022-01-14,QC,Le Plateau-Mont-Royal,Montréal,72,Homme,Appels,Français
97154276,2022-01-14,QC,Mercier—Hochelaga-Maisonneuve,Montréal,43,Homme,Clavardage,Anglais
97160654,2022-01-14,QC,Le Sud-Ouest,Montréal,41,Femme,Appels,Anglais
97172403,2022-01-14,QC,Montréal,Montréal,,Femme,Appels,Anglais
97205571,2022-01-15,QC,Ahuntsic-Cartierville,Montréal,,Femme,Appels,Français
97194752,2022-01-15,QC,Montréal-Nord,Montréal,45,Homme,Appels,Français
97195141,2022-01-15,QC,Ville-Marie,Montréal,42,Homme,Appels,Français
97203438,2022-01-15,QC,Ville-Marie,Montréal,61,Homme,Appels,Français
97202918,2022-01-15,QC,Verdun,Montréal,37,Famille/Couple/Groupes,Clavardage,Anglais
97223440,2022-01-16,QC,Verdun,Montréal,40,Femme,Appels,Français
97225702,2022-01-16,QC,Ahuntsic-Cartierville,Montréal,56,Femme,Appels,Français
97224777,2022-01-16,QC,Mercier—Hochelaga-Maisonneuve,Montréal,56,Homme,Appels,Français
97219390,2022-01-16,QC,Ville-Marie,Montréal,61,Homme,Appels,Français
97226109,2022-01-16,QC,Ville-Marie,Montréal,42,Homme,Appels,Français
97222703,2022-01-16,QC,Rosemont—La Petite-Patrie,Montréal,2829,Famille/Couple/Groupes,Clavardage,Anglais
97249486,2022-01-17,QC,Inconnu-Montréal,Montréal,68,Femme,Appels,Français
97249144,2022-01-17,QC,L'Île-Bizard—Sainte-Geneviève,Montréal,68,Femme,Appels,Français
97255571,2022-01-17,QC,Le Plateau-Mont-Royal,Montréal,51,Femme,Appels,Français
97261252,2022-01-17,QC,Le Sud-Ouest,Montréal,70,Femme,Appels,Français
97261018,2022-01-17,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,53,Femme,Appels,Français
97262066,2022-01-17,QC,Rosemont—La Petite-Patrie,Montréal,25,Femme,Appels,Français
97262899,2022-01-17,QC,Rosemont—La Petite-Patrie,Montréal,69,Femme,Appels,Français
97248759,2022-01-17,QC,Montréal-Nord,Montréal,60,Femme,Appels,Français
97249566,2022-01-17,QC,Montréal-Nord,Montréal,63,Homme,Appels,Français
97250243,2022-01-17,QC,Montréal-Nord,Montréal,63,Homme,Appels,Français
97255224,2022-01-17,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,51,Homme,Appels,Français
97260672,2022-01-17,QC,Saint-Léonard,Montréal,65,Homme,Appels,Français
97246815,2022-01-17,QC,Rosemont—La Petite-Patrie,Montréal,,Homme,Appels,Français
97257490,2022-01-17,QC,Rosemont—La Petite-Patrie,Montréal,,Homme,Appels,Français
97254952,2022-01-17,QC,Ville-Marie,Montréal,73,Femme,Appels,Anglais
97259538,2022-01-17,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,37,Femme,Appels,Anglais
97285765,2022-01-18,QC,Le Plateau-Mont-Royal,Montréal,35,Femme,Appels,Français
97304206,2022-01-18,QC,Le Sud-Ouest,Montréal,60,Femme,Appels,Français
97307274,2022-01-18,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,31,Femme,Appels,Français
97286423,2022-01-18,QC,Rosemont—La Petite-Patrie,Montréal,69,Femme,Appels,Français
97281997,2022-01-18,QC,Mercier—Hochelaga-Maisonneuve,Montréal,38,Femme,Appels,Français
97297512,2022-01-18,QC,Mercier—Hochelaga-Maisonneuve,Montréal,36,Femme,Appels,Français
97286236,2022-01-18,QC,Montréal-Nord,Montréal,25,Homme,Appels,Français
97298079,2022-01-18,QC,Montréal-Nord,Montréal,64,Homme,Appels,Français
97290241,2022-01-18,QC,Le Plateau-Mont-Royal,Montréal,65,Homme,Appels,Français
97301580,2022-01-18,QC,Saint-Léonard,Montréal,26,Homme,Appels,Français
97298647,2022-01-18,QC,Rosemont—La Petite-Patrie,Montréal,55,Famille/Couple/Groupes,Appels,Français
97288742,2022-01-18,QC,Ville-Marie,Montréal,25,Femme,Clavardage,Anglais
97284582,2022-01-18,QC,LaSalle,Montréal,58,Femme,Appels,Anglais
97285736,2022-01-18,QC,Mercier—Hochelaga-Maisonneuve,Montréal,47,Femme,Appels,Espagnol
97338000,2022-01-19,QC,Westmount,Montréal,87,Femme,Appels,Français
97339127,2022-01-19,QC,Pierrefonds-Roxboro,Montréal,44,Femme,Appels,Français
97339035,2022-01-19,QC,Le Plateau-Mont-Royal,Montréal,69,Femme,Appels,Français
97332909,2022-01-19,QC,Le Sud-Ouest,Montréal,74,Femme,Appels,Français
97349566,2022-01-19,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,35,Femme,Appels,Français
97340471,2022-01-19,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,65,Femme,Appels,Français
97331838,2022-01-19,QC,Mercier—Hochelaga-Maisonneuve,Montréal,56,Femme,Appels,Français
97339686,2022-01-19,QC,Mercier—Hochelaga-Maisonneuve,Montréal,41,Femme,Appels,Français
97346542,2022-01-19,QC,Mercier—Hochelaga-Maisonneuve,Montréal,23,Femme,Appels,Français
97340787,2022-01-19,QC,Montréal-Nord,Montréal,26,Femme,Appels,Français
97337176,2022-01-19,QC,Rosemont—La Petite-Patrie,Montréal,47,Femme,Clavardage,Français
97338281,2022-01-19,QC,Le Plateau-Mont-Royal,Montréal,37,Femme,Clavardage,Français
97354649,2022-01-19,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,37,Femme,Clavardage,Français
97345731,2022-01-19,QC,Mercier—Hochelaga-Maisonneuve,Montréal,26,Homme,Appels,Français
97335334,2022-01-19,QC,Côte-Saint-Luc,Montréal,60,Homme,Appels,Français
97343036,2022-01-19,QC,Pierrefonds-Roxboro,Montréal,72,Homme,Appels,Français
97339228,2022-01-19,QC,Saint-Laurent,Montréal,18,Famille/Couple/Groupes,Appels,Français
97339447,2022-01-19,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,46,Homme,Appels,Anglais
97346973,2022-01-19,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,36,Homme,Appels,Anglais
97343845,2022-01-19,QC,Le Sud-Ouest,Montréal,20,Femme,Appels,Anglais
97380683,2022-01-20,QC,Ville-Marie,Montréal,18,Femme,Appels,Français
97392645,2022-01-20,QC,Ville-Marie,Montréal,34,Femme,Appels,Français
97386298,2022-01-20,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,44,Femme,Appels,Français
97393806,2022-01-20,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,52,Femme,Appels,Français
97397752,2022-01-20,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,85,Femme,Appels,Français
97384884,2022-01-20,QC,Rosemont—La Petite-Patrie,Montréal,47,Femme,Appels,Français
97391352,2022-01-20,QC,Mercier—Hochelaga-Maisonneuve,Montréal,70,Femme,Appels,Français
97396823,2022-01-20,QC,Mercier—Hochelaga-Maisonneuve,Montréal,69,Femme,Appels,Français
97384540,2022-01-20,QC,Mercier—Hochelaga-Maisonneuve,Montréal,69,Homme,Appels,Français
97388332,2022-01-20,QC,Mercier—Hochelaga-Maisonneuve,Montréal,28,Homme,Appels,Français
97382890,2022-01-20,QC,Le Plateau-Mont-Royal,Montréal,51,Homme,Appels,Français
97388390,2022-01-20,QC,Le Plateau-Mont-Royal,Montréal,,Famille/Couple/Groupes,Appels,Français
97379929,2022-01-20,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,46-53,Famille/Couple/Groupes,Appels,Français
97394174,2022-01-20,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,45,Homme,Clavardage,Anglais
97382514,2022-01-20,QC,Ahuntsic-Cartierville,Montréal,61,Femme,Appels,Anglais
97392503,2022-01-20,QC,Mercier—Hochelaga-Maisonneuve,Montréal,32,Femme,Appels,Anglais
97443827,2022-01-21,QC,Le Sud-Ouest,Montréal,,Femme,Appels,Français
97438888,2022-01-21,QC,Westmount,Montréal,20,Femme,Appels,Français
97424077,2022-01-21,QC,Le Plateau-Mont-Royal,Montréal,57,Femme,Appels,Français
97423083,2022-01-21,QC,Saint-Léonard,Montréal,65,Femme,Appels,Français
97441770,2022-01-21,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,46,Femme,Appels,Français
97445624,2022-01-21,QC,Rosemont—La Petite-Patrie,Montréal,75,Femme,Appels,Français
97437779,2022-01-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,53,Homme,Appels,Français
97438379,2022-01-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,53,Homme,Appels,Français
97443537,2022-01-21,QC,Le Plateau-Mont-Royal,Montréal,30,Homme,Appels,Français
97423548,2022-01-21,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,39,Homme,Appels,Français
97428656,2022-01-21,QC,Saint-Léonard,Montréal,55,Homme,Appels,Français
97445604,2022-01-21,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,26,Homme,Appels,Français
97444439,2022-01-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,,Homme,Appels,Français
97446062,2022-01-21,QC,Lachine,Montréal,,Famille/Couple/Groupes,Appels,Français
97430749,2022-01-21,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,44,Homme,Appels,Anglais
97442021,2022-01-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,58,Homme,Appels,Anglais
97433411,2022-01-21,QC,LaSalle,Montréal,68,Femme,Appels,Anglais
97436743,2022-01-21,QC,Verdun,Montréal,61,Femme,Appels,Anglais
97438273,2022-01-21,QC,Ahuntsic-Cartierville,Montréal,32,Femme,Appels,Anglais
97473847,2022-01-22,QC,Le Plateau-Mont-Royal,Montréal,31,Femme,Appels,Français
97470313,2022-01-22,QC,Rosemont—La Petite-Patrie,Montréal,66,Femme,Appels,Français
97468873,2022-01-22,QC,Montréal-Nord,Montréal,34,Femme,Appels,Français
97470464,2022-01-22,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,24,Femme,Clavardage,Français
97471428,2022-01-22,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,24,Femme,Clavardage,Français
97471306,2022-01-22,QC,Montréal-Est,Montréal,70,Homme,Appels,Français
97499410,2022-01-23,QC,Ahuntsic-Cartierville,Montréal,,Femme,Appels,Français
97499554,2022-01-23,QC,Lachine,Montréal,46,Femme,Appels,Français
97493780,2022-01-23,QC,Rosemont—La Petite-Patrie,Montréal,23,Femme,Appels,Français
97500139,2022-01-23,QC,Rosemont—La Petite-Patrie,Montréal,69,Femme,Appels,Français
97494410,2022-01-23,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,61,Homme,Appels,Français
97527966,2022-01-24,QC,Pierrefonds-Roxboro,Montréal,34,Femme,Appels,Français
97531121,2022-01-24,QC,Le Plateau-Mont-Royal,Montréal,59,Femme,Appels,Français
97527674,2022-01-24,QC,Saint-Laurent,Montréal,24,Femme,Appels,Français
97516721,2022-01-24,QC,Le Sud-Ouest,Montréal,48,Femme,Appels,Français
97549863,2022-01-24,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,41,Femme,Appels,Français
97525559,2022-01-24,QC,Mercier—Hochelaga-Maisonneuve,Montréal,48,Femme,Appels,Français
97535514,2022-01-24,QC,Mercier—Hochelaga-Maisonneuve,Montréal,55 70,Femme,Appels,Français
97519598,2022-01-24,QC,Ahuntsic-Cartierville,Montréal,47,Femme,Clavardage,Français
97525134,2022-01-24,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,63,Homme,Clavardage,Français
97539175,2022-01-24,QC,Montréal-Nord,Montréal,28,Homme,Appels,Français
97531582,2022-01-24,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,61,Homme,Appels,Français
97527225,2022-01-24,QC,Le Plateau-Mont-Royal,Montréal,72,Homme,Appels,Français
97528457,2022-01-24,QC,Le Plateau-Mont-Royal,Montréal,72,Homme,Appels,Français
97522703,2022-01-24,QC,Montréal-Nord,Montréal,89,Famille/Couple/Groupes,Appels,Français
97532922,2022-01-24,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,44,Homme,Clavardage,Anglais
97534190,2022-01-24,QC,Ville-Marie,Montréal,21,Femme,Appels,Anglais
97570455,2022-01-25,QC,Rosemont—La Petite-Patrie,Montréal,,Femme,Appels,Français
97581595,2022-01-25,QC,LaSalle,Montréal,71,Femme,Appels,Français
97578347,2022-01-25,QC,Ville-Marie,Montréal,39,Femme,Appels,Français
97582322,2022-01-25,QC,Montréal-Nord,Montréal,51,Femme,Appels,Français
97592429,2022-01-25,QC,Ahuntsic-Cartierville,Montréal,30,Homme,Clavardage,Français
97573830,2022-01-25,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,30,Homme,Appels,Français
97589821,2022-01-25,QC,Saint-Léonard,Montréal,50,Homme,Appels,Français
97596272,2022-01-25,QC,Anjou,Montréal,50,Femme,Clavardage,Anglais
97636241,2022-01-26,QC,Anjou,Montréal,31,Femme,Appels,Français
97643070,2022-01-26,QC,Verdun,Montréal,21,Femme,Appels,Français
97643579,2022-01-26,QC,Dorval,Montréal,63,Femme,Appels,Français
97643834,2022-01-26,QC,Le Plateau-Mont-Royal,Montréal,78,Femme,Appels,Français
97636476,2022-01-26,QC,LaSalle,Montréal,37,Femme,Appels,Français
97621939,2022-01-26,QC,Saint-Léonard,Montréal,65,Femme,Appels,Français
97635305,2022-01-26,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,39,Femme,Appels,Français
97634184,2022-01-26,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,50,Femme,Appels,Français
97640771,2022-01-26,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,47,Femme,Appels,Français
97618810,2022-01-26,QC,Rosemont—La Petite-Patrie,Montréal,58,Femme,Appels,Français
97627935,2022-01-26,QC,Mercier—Hochelaga-Maisonneuve,Montréal,22,Femme,Appels,Français
97628729,2022-01-26,QC,Montréal-Nord,Montréal,33,Femme,Appels,Français
97629369,2022-01-26,QC,Le Plateau-Mont-Royal,Montréal,45,Femme,Clavardage,Français
97638715,2022-01-26,QC,Montréal-Nord,Montréal,65,Femme,Clavardage,Français
97622964,2022-01-26,QC,Rosemont—La Petite-Patrie,Montréal,28,Homme,Appels,Français
97630502,2022-01-26,QC,Rosemont—La Petite-Patrie,Montréal,56,Homme,Appels,Français
97635723,2022-01-26,QC,Ville-Marie,Montréal,48,Homme,Appels,Français
97624833,2022-01-26,QC,Le Plateau-Mont-Royal,Montréal,30,Homme,Appels,Français
97621440,2022-01-26,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,83,Homme,Appels,Français
97631824,2022-01-26,QC,Anjou,Montréal,29,Homme,Appels,Français
97630027,2022-01-26,QC,Rosemont—La Petite-Patrie,Montréal,,Homme,Appels,Français
97620525,2022-01-26,QC,Rosemont—La Petite-Patrie,Montréal,32,Jai oublié de demander/Non disponible,Clavardage,Français
97625030,2022-01-26,QC,Montréal-Nord,Montréal,24,Autre (non binaire trans),Clavardage,Français
97621540,2022-01-26,QC,Mercier—Hochelaga-Maisonneuve,Montréal,36,Famille/Couple/Groupes,Clavardage,Français
97631962,2022-01-26,QC,Verdun,Montréal,26,Famille/Couple/Groupes,Appels,Anglais
97664572,2022-01-27,QC,Ville-Marie,Montréal,,Femme,Appels,Français
97673601,2022-01-27,QC,Inconnu-Montréal,Montréal,,Femme,Appels,Français
97683367,2022-01-27,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,,Femme,Appels,Français
97684551,2022-01-27,QC,Le Sud-Ouest,Montréal,26,Femme,Appels,Français
97668100,2022-01-27,QC,Ville-Marie,Montréal,30,Femme,Appels,Français
97683954,2022-01-27,QC,Ville-Marie,Montréal,34,Femme,Appels,Français
97674726,2022-01-27,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,72,Femme,Appels,Français
97663257,2022-01-27,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,49,Femme,Appels,Français
97679629,2022-01-27,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,40,Femme,Appels,Français
97689668,2022-01-27,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,52,Femme,Appels,Français
97672083,2022-01-27,QC,Mercier—Hochelaga-Maisonneuve,Montréal,49,Femme,Appels,Français
97671483,2022-01-27,QC,Montréal-Nord,Montréal,30,Femme,Appels,Français
97679916,2022-01-27,QC,Montréal-Nord,Montréal,31,Femme,Appels,Français
97665147,2022-01-27,QC,Mercier—Hochelaga-Maisonneuve,Montréal,57,Homme,Appels,Français
97669176,2022-01-27,QC,Mercier—Hochelaga-Maisonneuve,Montréal,41,Homme,Appels,Français
97666955,2022-01-27,QC,Ville-Marie,Montréal,30,Homme,Appels,Français
97671261,2022-01-27,QC,Ville-Marie,Montréal,30,Homme,Appels,Français
97683643,2022-01-27,QC,Le Plateau-Mont-Royal,Montréal,30,Homme,Appels,Français
97668604,2022-01-27,QC,Le Sud-Ouest,Montréal,35,Homme,Appels,Français
97674982,2022-01-27,QC,Saint-Laurent,Montréal,53,Homme,Appels,Français
97678143,2022-01-27,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,37,Homme,Appels,Français
97680007,2022-01-27,QC,Pointe-Claire,Montréal,71,Homme,Appels,Français
97683476,2022-01-27,QC,Mercier—Hochelaga-Maisonneuve,Montréal,,Homme,Appels,Français
97663201,2022-01-27,QC,Saint-Laurent,Montréal,16,Famille/Couple/Groupes,Appels,Anglais
97680913,2022-01-27,QC,Le Sud-Ouest,Montréal,54,Homme,Appels,Anglais
97673196,2022-01-27,QC,Montréal-Nord,Montréal,30,Femme,Appels,Anglais
97719984,2022-01-28,QC,Dollard-Des Ormeaux,Montréal,,Femme,Appels,Français
97717448,2022-01-28,QC,Ahuntsic-Cartierville,Montréal,52,Homme,Appels,Français
97722851,2022-01-28,QC,Montréal-Nord,Montréal,8,Famille/Couple/Groupes,Appels,Français
97724504,2022-01-28,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,63,Famille/Couple/Groupes,Appels,Anglais
97712541,2022-01-28,QC,Pierrefonds-Roxboro,Montréal,79,Homme,Appels,Anglais
97750834,2022-01-29,QC,Rosemont—La Petite-Patrie,Montréal,29,Homme,Appels,Français
97753881,2022-01-29,QC,Ville-Marie,Montréal,23,Femme,Appels,Anglais
97818564,2022-01-31,QC,LaSalle,Montréal,41,Femme,Appels,Français
97809567,2022-01-31,QC,Ville-Marie,Montréal,39,Femme,Appels,Français
97826551,2022-01-31,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,26,Femme,Appels,Français
97810152,2022-01-31,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,74,Femme,Appels,Français
97827913,2022-01-31,QC,Rosemont—La Petite-Patrie,Montréal,24,Homme,Appels,Français
97813061,2022-01-31,QC,Montréal-Nord,Montréal,,Famille/Couple/Groupes,Appels,Français
97804013,2022-01-31,QC,Ville-Marie,Montréal,,Jai oublié de demander/Non disponible,Clavardage,Français
97808633,2022-01-31,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,66,Femme,Appels,Anglais
97876293,2022-02-01,QC,Ahuntsic-Cartierville,Montréal,,Femme,Appels,Français
97860011,2022-02-01,QC,L'Île-Bizard—Sainte-Geneviève,Montréal,48,Femme,Appels,Français
97853073,2022-02-01,QC,Le Plateau-Mont-Royal,Montréal,80,Femme,Appels,Français
97863314,2022-02-01,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,40,Femme,Appels,Français
97857875,2022-02-01,QC,Rosemont—La Petite-Patrie,Montréal,75,Femme,Appels,Français
97853928,2022-02-01,QC,Mercier—Hochelaga-Maisonneuve,Montréal,37,Femme,Appels,Français
97860084,2022-02-01,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,37,Femme,Clavardage,Français
